CVE,CVSS,EPSS,KEV,Priority
CVE-2024-21634,7.5,0.0033,0,75.165
CVE-2021-46304,7.5,0.00327,0,75.1635
CVE-2024-44165,7.5,0.00322,0,75.161
CVE-2020-24372,7.5,0.0032,0,75.16
CVE-2025-50735,7.5,0.00319,0,75.1595
CVE-2021-21995,7.5,0.00318,0,75.159
CVE-2025-59425,7.5,0.00317,0,75.1585
CVE-2024-47542,7.5,0.00316,0,75.158
CVE-2025-1937,7.5,0.00315,0,75.1575
CVE-2025-20045,7.5,0.00312,0,75.156
CVE-2024-44189,7.5,0.00311,0,75.1555
CVE-2022-23457,7.5,0.00309,0,75.1545
CVE-2024-33608,7.5,0.00308,0,75.154
CVE-2025-52520,7.5,0.00307,0,75.1535
CVE-2024-25177,7.5,0.00305,0,75.1525
CVE-2025-0500,7.5,0.00304,0,75.152
CVE-2022-4874,7.5,0.00303,0,75.1515
CVE-2023-41164,7.5,0.003,0,75.15
CVE-2025-24177,7.5,0.003,0,75.15
CVE-2024-5130,7.5,0.00299,0,75.1495
CVE-2022-41860,7.5,0.00294,0,75.147
CVE-2024-54551,7.5,0.00294,0,75.147
CVE-2023-41835,7.5,0.00293,0,75.1465
CVE-2020-5953,7.5,0.00293,0,75.1465
CVE-2024-47544,7.5,0.00292,0,75.146
CVE-2024-47546,7.5,0.00292,0,75.146
CVE-2024-47545,7.5,0.00292,0,75.146
CVE-2024-47602,7.5,0.00292,0,75.146
CVE-2024-23775,7.5,0.00291,0,75.1455
CVE-2024-24479,7.5,0.00289,0,75.1445
CVE-2020-10735,7.5,0.00288,0,75.144
CVE-2023-39167,7.5,0.00284,0,75.142
CVE-2025-20350,7.5,0.00283,0,75.1415
CVE-2024-10225,7.5,0.00282,0,75.141
CVE-2024-10714,7.5,0.00282,0,75.141
CVE-2022-39958,7.5,0.00282,0,75.141
CVE-2024-41991,7.5,0.00279,0,75.1395
CVE-2022-23514,7.5,0.00273,0,75.1365
CVE-2023-38522,7.5,0.00271,0,75.1355
CVE-2025-27610,7.5,0.0027,0,75.135
CVE-2025-24368,7.5,0.0027,0,75.135
CVE-2024-10458,7.5,0.00269,0,75.1345
CVE-2024-23837,7.5,0.00269,0,75.1345
CVE-2024-24258,7.5,0.00269,0,75.1345
CVE-2025-20058,7.5,0.00268,0,75.134
CVE-2025-21087,7.5,0.00268,0,75.134
CVE-2025-21091,7.5,0.00268,0,75.134
CVE-2025-31717,7.5,0.00266,0,75.133
CVE-2025-31718,7.5,0.00266,0,75.133
CVE-2022-23517,7.5,0.00263,0,75.1315
CVE-2025-1451,7.5,0.00263,0,75.1315
CVE-2025-61938,7.5,0.00258,0,75.129
CVE-2021-4184,7.5,0.00257,0,75.1285
CVE-2025-24853,7.5,0.00256,0,75.128
CVE-2024-12704,7.5,0.00255,0,75.1275
CVE-2024-32663,7.5,0.00254,0,75.127
CVE-2024-52304,7.5,0.00253,0,75.1265
CVE-2025-55669,7.5,0.00251,0,75.1255
CVE-2024-35161,7.5,0.00251,0,75.1255
CVE-2025-32906,7.5,0.00249,0,75.1245
CVE-2023-41260,7.5,0.00249,0,75.1245
CVE-2024-47835,7.5,0.00247,0,75.1235
CVE-2024-9229,7.5,0.00245,0,75.1225
CVE-2021-3737,7.5,0.00243,0,75.1215
CVE-2024-56522,7.5,0.00243,0,75.1215
CVE-2024-8383,7.5,0.00242,0,75.121
CVE-2025-61581,7.5,0.00241,0,75.1205
CVE-2025-24224,7.5,0.00239,0,75.1195
CVE-2025-21521,7.5,0.00238,0,75.119
CVE-2024-4741,7.5,0.00238,0,75.119
CVE-2021-4091,7.5,0.00236,0,75.118
CVE-2024-8966,7.5,0.00234,0,75.117
CVE-2025-58078,7.5,0.00233,0,75.1165
CVE-2024-47603,7.5,0.00233,0,75.1165
CVE-2024-33892,7.5,0.00233,0,75.1165
CVE-2025-60938,7.5,0.00231,0,75.1155
CVE-2024-36981,7.5,0.0023,0,75.115
CVE-2025-11177,7.5,0.00229,0,75.1145
CVE-2025-20725,7.5,0.00229,0,75.1145
CVE-2025-20726,7.5,0.00229,0,75.1145
CVE-2023-7005,7.5,0.00228,0,75.114
CVE-2023-5379,7.5,0.00227,0,75.1135
CVE-2024-47599,7.5,0.00227,0,75.1135
CVE-2024-45490,7.5,0.00226,0,75.113
CVE-2023-52356,7.5,0.00226,0,75.113
CVE-2022-39244,7.5,0.00225,0,75.1125
CVE-2024-11171,7.5,0.00225,0,75.1125
CVE-2025-61920,7.5,0.00225,0,75.1125
CVE-2025-26780,7.5,0.00225,0,75.1125
CVE-2025-31208,7.5,0.0022,0,75.11
CVE-2024-45239,7.5,0.00219,0,75.1095
CVE-2025-24312,7.5,0.00218,0,75.109
CVE-2025-23412,7.5,0.00218,0,75.109
CVE-2024-24749,7.5,0.00217,0,75.1085
CVE-2024-47601,7.5,0.00215,0,75.1075
CVE-2025-30471,7.5,0.00215,0,75.1075
CVE-2021-38576,7.5,0.00215,0,75.1075
CVE-2024-43394,7.5,0.00215,0,75.1075
CVE-2024-36251,7.5,0.00215,0,75.1075
CVE-2024-10650,7.5,0.00214,0,75.107
CVE-2025-55752,7.5,0.00213,0,75.1065
CVE-2025-52322,7.5,0.00212,0,75.106
CVE-2025-59248,7.5,0.00212,0,75.106
CVE-2025-0501,7.5,0.00211,0,75.1055
CVE-2024-5753,7.5,0.0021,0,75.105
CVE-2025-12903,7.5,0.00209,0,75.1045
CVE-2025-32978,7.5,0.00209,0,75.1045
CVE-2024-7983,7.5,0.00207,0,75.1035
CVE-2024-4520,7.5,0.00205,0,75.1025
CVE-2024-40803,7.5,0.00205,0,75.1025
CVE-2025-53506,7.5,0.00204,0,75.102
CVE-2025-59358,7.5,0.00202,0,75.101
CVE-2013-20001,7.5,0.00201,0,75.1005
CVE-2024-25389,7.5,0.00201,0,75.1005
CVE-2023-28766,7.5,0.00201,0,75.1005
CVE-2025-52434,7.5,0.00199,0,75.0995
CVE-2024-42384,7.5,0.00196,0,75.098
CVE-2024-10829,7.5,0.00196,0,75.098
CVE-2025-48989,7.5,0.00196,0,75.098
CVE-2021-37698,7.5,0.00196,0,75.098
CVE-2024-11172,7.5,0.00196,0,75.098
CVE-2024-44289,7.5,0.00195,0,75.0975
CVE-2025-60332,7.5,0.00194,0,75.097
CVE-2024-23185,7.5,0.00193,0,75.0965
CVE-2023-46383,7.5,0.00193,0,75.0965
CVE-2023-41259,7.5,0.0019,0,75.095
CVE-2024-27874,7.5,0.00189,0,75.0945
CVE-2024-47252,7.5,0.00188,0,75.094
CVE-2024-45236,7.5,0.00188,0,75.094
CVE-2021-43666,7.5,0.00188,0,75.094
CVE-2025-61582,7.5,0.00188,0,75.094
CVE-2024-24259,7.5,0.00187,0,75.0935
CVE-2024-55548,7.5,0.00186,0,75.093
CVE-2025-62254,7.5,0.00185,0,75.0925
CVE-2023-45931,7.5,0.00183,0,75.0915
CVE-2025-27917,7.5,0.00183,0,75.0915
CVE-2025-54459,7.5,0.00183,0,75.0915
CVE-2021-33646,7.5,0.00183,0,75.0915
CVE-2021-33645,7.5,0.00183,0,75.0915
CVE-2025-60333,7.5,0.00181,0,75.0905
CVE-2021-4181,7.5,0.00179,0,75.0895
CVE-2025-63468,7.5,0.00177,0,75.0885
CVE-2025-63462,7.5,0.00177,0,75.0885
CVE-2025-63466,7.5,0.00177,0,75.0885
CVE-2025-63467,7.5,0.00177,0,75.0885
CVE-2025-57349,7.5,0.00177,0,75.0885
CVE-2025-63469,7.5,0.00177,0,75.0885
CVE-2025-63460,7.5,0.00177,0,75.0885
CVE-2025-63461,7.5,0.00177,0,75.0885
CVE-2024-51564,7.5,0.00177,0,75.0885
CVE-2024-40856,7.5,0.00177,0,75.0885
CVE-2025-63459,7.5,0.00177,0,75.0885
CVE-2025-63463,7.5,0.00177,0,75.0885
CVE-2025-63464,7.5,0.00177,0,75.0885
CVE-2025-63465,7.5,0.00177,0,75.0885
CVE-2024-23203,7.5,0.00176,0,75.088
CVE-2024-47072,7.5,0.00176,0,75.088
CVE-2025-43223,7.5,0.00175,0,75.0875
CVE-2024-56519,7.5,0.00175,0,75.0875
CVE-2025-8194,7.5,0.00173,0,75.0865
CVE-2024-39589,7.5,0.00171,0,75.0855
CVE-2024-39590,7.5,0.00171,0,75.0855
CVE-2024-34506,7.5,0.00171,0,75.0855
CVE-2024-10051,7.5,0.00168,0,75.084
CVE-2024-40848,7.5,0.00167,0,75.0835
CVE-2025-55085,7.5,0.00166,0,75.083
CVE-2025-61590,7.5,0.00166,0,75.083
CVE-2025-7345,7.5,0.00166,0,75.083
CVE-2025-32913,7.5,0.00165,0,75.0825
CVE-2022-41859,7.5,0.00164,0,75.082
CVE-2025-20727,7.5,0.00164,0,75.082
CVE-2024-12886,7.5,0.00163,0,75.0815
CVE-2025-32948,7.5,0.00162,0,75.081
CVE-2024-23204,7.5,0.00162,0,75.081
CVE-2025-54813,7.5,0.00161,0,75.0805
CVE-2023-38407,7.5,0.00161,0,75.0805
CVE-2025-54472,7.5,0.0016,0,75.08
CVE-2024-6090,7.5,0.0016,0,75.08
CVE-2025-43401,7.5,0.00159,0,75.0795
CVE-2024-44152,7.5,0.00158,0,75.079
CVE-2025-24169,7.5,0.00158,0,75.079
CVE-2024-9393,7.5,0.00157,0,75.0785
CVE-2024-1662,7.5,0.00153,0,75.0765
CVE-2025-2704,7.5,0.00151,0,75.0755
CVE-2024-8984,7.5,0.0015,0,75.075
CVE-2024-10549,7.5,0.0015,0,75.075
CVE-2024-7768,7.5,0.00149,0,75.0745
CVE-2024-22019,7.5,0.00149,0,75.0745
CVE-2022-35715,7.5,0.00148,0,75.074
CVE-2025-56241,7.5,0.00147,0,75.0735
CVE-2025-49656,7.5,0.00147,0,75.0735
CVE-2025-4821,7.5,0.00146,0,75.073
CVE-2025-0189,7.5,0.00144,0,75.072
CVE-2025-26362,7.5,0.00144,0,75.072
CVE-2025-26363,7.5,0.00144,0,75.072
CVE-2023-47234,7.5,0.00144,0,75.072
CVE-2025-26364,7.5,0.00144,0,75.072
CVE-2025-26365,7.5,0.00144,0,75.072
CVE-2025-26366,7.5,0.00144,0,75.072
CVE-2021-4185,7.5,0.00141,0,75.0705
CVE-2025-61733,7.5,0.0014,0,75.07
CVE-2024-28084,7.5,0.0014,0,75.07
CVE-2024-9056,7.5,0.00139,0,75.0695
CVE-2025-31221,7.5,0.00139,0,75.0695
CVE-2025-52099,7.5,0.00139,0,75.0695
CVE-2024-12778,7.5,0.00138,0,75.069
CVE-2024-9437,7.5,0.00137,0,75.0685
CVE-2024-10935,7.5,0.00137,0,75.0685
CVE-2024-8018,7.5,0.00137,0,75.0685
CVE-2025-55087,7.5,0.00136,0,75.068
CVE-2023-52892,7.5,0.00135,0,75.0675
CVE-2023-46385,7.5,0.00135,0,75.0675
CVE-2023-46380,7.5,0.00134,0,75.067
CVE-2021-41687,7.5,0.00133,0,75.0665
CVE-2024-8764,7.5,0.00132,0,75.066
CVE-2025-2493,7.5,0.00132,0,75.066
CVE-2025-52585,7.5,0.00132,0,75.066
CVE-2024-8789,7.5,0.00132,0,75.066
CVE-2025-31240,7.5,0.00132,0,75.066
CVE-2024-8763,7.5,0.00132,0,75.066
CVE-2022-4450,7.5,0.00131,0,75.0655
CVE-2023-46384,7.5,0.00131,0,75.0655
CVE-2025-63560,7.5,0.00131,0,75.0655
CVE-2024-44070,7.5,0.00129,0,75.0645
CVE-2024-12065,7.5,0.00129,0,75.0645
CVE-2023-46838,7.5,0.00128,0,75.064
CVE-2024-10713,7.5,0.00128,0,75.064
CVE-2025-64216,7.5,0.00127,0,75.0635
CVE-2025-64195,7.5,0.00127,0,75.0635
CVE-2025-64363,7.5,0.00127,0,75.0635
CVE-2025-62054,7.5,0.00127,0,75.0635
CVE-2025-64364,7.5,0.00127,0,75.0635
CVE-2025-64284,7.5,0.00127,0,75.0635
CVE-2025-60248,7.5,0.00127,0,75.0635
CVE-2025-60196,7.5,0.00127,0,75.0635
CVE-2024-36829,7.5,0.00126,0,75.063
CVE-2022-25763,7.5,0.00126,0,75.063
CVE-2024-10572,7.5,0.00126,0,75.063
CVE-2025-36128,7.5,0.00125,0,75.0625
CVE-2022-40468,7.5,0.00124,0,75.062
CVE-2024-45624,7.5,0.00124,0,75.062
CVE-2024-25062,7.5,0.00123,0,75.0615
CVE-2024-40786,7.5,0.00121,0,75.0605
CVE-2025-58120,7.5,0.00121,0,75.0605
CVE-2025-59375,7.5,0.00121,0,75.0605
CVE-2025-61960,7.5,0.00121,0,75.0605
CVE-2024-7006,7.5,0.00121,0,75.0605
CVE-2021-32839,7.5,0.0012,0,75.06
CVE-2024-37568,7.5,0.0012,0,75.06
CVE-2023-52355,7.5,0.00119,0,75.0595
CVE-2025-62260,7.5,0.00119,0,75.0595
CVE-2025-56301,7.5,0.00119,0,75.0595
CVE-2024-5979,7.5,0.00117,0,75.0585
CVE-2024-28130,7.5,0.00117,0,75.0585
CVE-2025-60334,7.5,0.00117,0,75.0585
CVE-2025-40797,7.5,0.00116,0,75.058
CVE-2025-12197,7.5,0.00116,0,75.058
CVE-2025-40798,7.5,0.00116,0,75.058
CVE-2025-40796,7.5,0.00116,0,75.058
CVE-2025-59043,7.5,0.00115,0,75.0575
CVE-2021-4190,7.5,0.00115,0,75.0575
CVE-2025-60241,7.5,0.00114,0,75.057
CVE-2022-43272,7.5,0.00114,0,75.057
CVE-2025-60240,7.5,0.00114,0,75.057
CVE-2025-46405,7.5,0.00113,0,75.0565
CVE-2025-62232,7.5,0.00113,0,75.0565
CVE-2024-9394,7.5,0.00111,0,75.0555
CVE-2025-59150,7.5,0.00111,0,75.0555
CVE-2025-27684,7.5,0.0011,0,75.055
CVE-2025-41703,7.5,0.0011,0,75.055
CVE-2025-53012,7.5,0.00109,0,75.0545
CVE-2022-2324,7.5,0.00109,0,75.0545
CVE-2024-27879,7.5,0.00109,0,75.0545
CVE-2025-58726,7.5,0.00108,0,75.054
CVE-2025-12055,7.5,0.00107,0,75.0535
CVE-2025-41724,7.5,0.00107,0,75.0535
CVE-2024-8061,7.5,0.00107,0,75.0535
CVE-2024-8028,7.5,0.00107,0,75.0535
CVE-2025-0182,7.5,0.00107,0,75.0535
CVE-2024-7779,7.5,0.00107,0,75.0535
CVE-2025-59530,7.5,0.00107,0,75.0535
CVE-2025-26781,7.5,0.00106,0,75.053
CVE-2023-47235,7.5,0.00106,0,75.053
CVE-2025-0453,7.5,0.00106,0,75.053
CVE-2021-41689,7.5,0.00106,0,75.053
CVE-2025-59056,7.5,0.00106,0,75.053
CVE-2025-34081,7.5,0.00105,0,75.0525
CVE-2024-23261,7.5,0.00105,0,75.0525
CVE-2024-44149,7.5,0.00105,0,75.0525
CVE-2025-48060,7.5,0.00104,0,75.052
CVE-2025-54858,7.5,0.00104,0,75.052
CVE-2025-58071,7.5,0.00104,0,75.052
CVE-2025-54479,7.5,0.00104,0,75.052
CVE-2025-58096,7.5,0.00104,0,75.052
CVE-2025-55036,7.5,0.00104,0,75.052
CVE-2025-48008,7.5,0.00104,0,75.052
CVE-2025-54854,7.5,0.00104,0,75.052
CVE-2025-59778,7.5,0.00104,0,75.052
CVE-2025-61935,7.5,0.00104,0,75.052
CVE-2024-10125,7.5,0.00104,0,75.052
CVE-2025-61990,7.5,0.00104,0,75.052
CVE-2025-41430,7.5,0.00104,0,75.052
CVE-2025-53856,7.5,0.00104,0,75.052
CVE-2025-53474,7.5,0.00104,0,75.052
CVE-2025-46706,7.5,0.00104,0,75.052
CVE-2025-59478,7.5,0.00104,0,75.052
CVE-2025-53521,7.5,0.00104,0,75.052
CVE-2025-59781,7.5,0.00104,0,75.052
CVE-2025-61974,7.5,0.00104,0,75.052
CVE-2025-60016,7.5,0.00104,0,75.052
CVE-2021-41688,7.5,0.00103,0,75.0515
CVE-2021-41690,7.5,0.00103,0,75.0515
CVE-2023-42835,7.5,0.00103,0,75.0515
CVE-2025-53603,7.5,0.00103,0,75.0515
CVE-2025-9784,7.5,0.00103,0,75.0515
CVE-2025-12044,7.5,0.00101,0,75.0505
CVE-2024-27795,7.5,0.00101,0,75.0505
CVE-2025-41433,7.5,0.001,0,75.05
CVE-2024-8901,7.5,0.001,0,75.05
CVE-2025-41414,7.5,0.001,0,75.05
CVE-2025-49795,7.5,0.00099,0,75.0495
CVE-2025-2962,7.5,0.00099,0,75.0495
CVE-2025-45331,7.5,0.00099,0,75.0495
CVE-2025-9166,7.5,0.00099,0,75.0495
CVE-2025-48976,7.5,0.00098,0,75.049
CVE-2025-40928,7.5,0.00096,0,75.048
CVE-2024-27507,7.5,0.00096,0,75.048
CVE-2025-59171,7.5,0.00094,0,75.047
CVE-2025-43727,7.5,0.00093,0,75.0465
CVE-2025-8416,7.5,0.00093,0,75.0465
CVE-2011-20001,7.5,0.00093,0,75.0465
CVE-2025-57767,7.5,0.00093,0,75.0465
CVE-2025-8696,7.5,0.00092,0,75.046
CVE-2024-6866,7.5,0.00092,0,75.046
CVE-2025-61734,7.5,0.00092,0,75.046
CVE-2024-31031,7.5,0.00091,0,75.0455
CVE-2025-11691,7.5,0.00089,0,75.0445
CVE-2025-10743,7.5,0.00089,0,75.0445
CVE-2025-12115,7.5,0.00089,0,75.0445
CVE-2025-31237,7.5,0.00087,0,75.0435
CVE-2025-11704,7.5,0.00087,0,75.0435
CVE-2025-11517,7.5,0.00087,0,75.0435
CVE-2025-11722,7.5,0.00086,0,75.043
CVE-2025-11898,7.5,0.00086,0,75.043
CVE-2024-40770,7.5,0.00086,0,75.043
CVE-2025-41399,7.5,0.00085,0,75.0425
CVE-2025-62399,7.5,0.00085,0,75.0425
CVE-2025-36504,7.5,0.00085,0,75.0425
CVE-2024-52949,7.5,0.00084,0,75.042
CVE-2025-11735,7.5,0.00084,0,75.042
CVE-2025-9322,7.5,0.00084,0,75.042
CVE-2025-11501,7.5,0.00084,0,75.042
CVE-2024-6038,7.5,0.00084,0,75.042
CVE-2025-61951,7.5,0.00083,0,75.0415
CVE-2025-60566,7.5,0.00082,0,75.041
CVE-2025-43227,7.5,0.00082,0,75.041
CVE-2024-8999,7.5,0.00082,0,75.041
CVE-2022-45061,7.5,0.00081,0,75.0405
CVE-2025-61919,7.5,0.00081,0,75.0405
CVE-2023-4343,7.5,0.0008,0,75.04
CVE-2025-58047,7.5,0.00079,0,75.0395
CVE-2025-11949,7.5,0.00078,0,75.039
CVE-2023-46382,7.5,0.00078,0,75.039
CVE-2024-8055,7.5,0.00077,0,75.0385
CVE-2025-40930,7.5,0.00077,0,75.0385
CVE-2025-36520,7.5,0.00077,0,75.0385
CVE-2025-48498,7.5,0.00077,0,75.0385
CVE-2025-35966,7.5,0.00077,0,75.0385
CVE-2025-55163,7.5,0.00076,0,75.038
CVE-2025-11504,7.5,0.00076,0,75.038
CVE-2025-36512,7.5,0.00076,0,75.038
CVE-2025-61921,7.5,0.00076,0,75.038
CVE-2025-42940,7.5,0.00076,0,75.038
CVE-2025-62356,7.5,0.00076,0,75.038
CVE-2025-46354,7.5,0.00076,0,75.038
CVE-2024-41169,7.5,0.00075,0,75.0375
CVE-2025-8671,7.5,0.00075,0,75.0375
CVE-2025-49125,7.5,0.00075,0,75.0375
CVE-2025-12139,7.5,0.00075,0,75.0375
CVE-2025-61725,7.5,0.00075,0,75.0375
CVE-2025-61723,7.5,0.00075,0,75.0375
CVE-2024-31871,7.5,0.00074,0,75.037
CVE-2024-31872,7.5,0.00074,0,75.037
CVE-2020-11926,7.5,0.00074,0,75.037
CVE-2024-12146,7.5,0.00073,0,75.0365
CVE-2025-6638,7.5,0.00073,0,75.0365
CVE-2025-62162,7.5,0.00073,0,75.0365
CVE-2025-30211,7.5,0.00073,0,75.0365
CVE-2025-9086,7.5,0.00073,0,75.0365
CVE-2023-4334,7.5,0.00072,0,75.036
CVE-2025-55634,7.5,0.00072,0,75.036
CVE-2024-8020,7.5,0.00071,0,75.0355
CVE-2024-10907,7.5,0.00071,0,75.0355
CVE-2024-31873,7.5,0.00071,0,75.0355
CVE-2025-57740,7.5,0.00071,0,75.0355
CVE-2024-2725,7.5,0.00071,0,75.0355
CVE-2025-24221,7.5,0.00071,0,75.0355
CVE-2025-62419,7.5,0.00071,0,75.0355
CVE-2025-62707,7.5,0.0007,0,75.035
CVE-2025-3355,7.5,0.00069,0,75.0345
CVE-2025-60556,7.5,0.00068,0,75.034
CVE-2024-53862,7.5,0.00068,0,75.034
CVE-2025-60555,7.5,0.00068,0,75.034
CVE-2025-11452,7.5,0.00068,0,75.034
CVE-2025-60571,7.5,0.00068,0,75.034
CVE-2025-60547,7.5,0.00068,0,75.034
CVE-2025-60549,7.5,0.00068,0,75.034
CVE-2025-60552,7.5,0.00068,0,75.034
CVE-2025-60572,7.5,0.00068,0,75.034
CVE-2025-60551,7.5,0.00068,0,75.034
CVE-2025-60563,7.5,0.00068,0,75.034
CVE-2025-60564,7.5,0.00068,0,75.034
CVE-2025-60557,7.5,0.00068,0,75.034
CVE-2025-60568,7.5,0.00068,0,75.034
CVE-2025-60558,7.5,0.00068,0,75.034
CVE-2025-60559,7.5,0.00068,0,75.034
CVE-2025-60561,7.5,0.00068,0,75.034
CVE-2025-57803,7.5,0.00068,0,75.034
CVE-2025-60562,7.5,0.00068,0,75.034
CVE-2025-60550,7.5,0.00068,0,75.034
CVE-2025-60570,7.5,0.00068,0,75.034
CVE-2025-60565,7.5,0.00068,0,75.034
CVE-2025-45584,7.5,0.00067,0,75.0335
CVE-2025-48988,7.5,0.00067,0,75.0335
CVE-2025-56558,7.5,0.00067,0,75.0335
CVE-2025-62708,7.5,0.00067,0,75.0335
CVE-2025-64131,7.5,0.00066,0,75.033
CVE-2025-12726,7.5,0.00066,0,75.033
CVE-2021-43522,7.5,0.00066,0,75.033
CVE-2024-6400,7.5,0.00066,0,75.033
CVE-2025-63551,7.5,0.00066,0,75.033
CVE-2025-43413,7.5,0.00066,0,75.033
CVE-2025-38501,7.5,0.00065,0,75.0325
CVE-2025-9182,7.5,0.00065,0,75.0325
CVE-2025-32657,7.5,0.00065,0,75.0325
CVE-2025-62791,7.5,0.00065,0,75.0325
CVE-2025-51495,7.5,0.00065,0,75.0325
CVE-2025-31247,7.5,0.00065,0,75.0325
CVE-2025-64430,7.5,0.00065,0,75.0325
CVE-2025-59668,7.5,0.00065,0,75.0325
CVE-2024-10821,7.5,0.00064,0,75.032
CVE-2025-64508,7.5,0.00064,0,75.032
CVE-2023-49933,7.5,0.00064,0,75.032
CVE-2023-52340,7.5,0.00064,0,75.032
CVE-2022-2121,7.5,0.00064,0,75.032
CVE-2025-46709,7.5,0.00063,0,75.0315
CVE-2021-33625,7.5,0.00063,0,75.0315
CVE-2025-53816,7.5,0.00063,0,75.0315
CVE-2024-21829,7.5,0.00063,0,75.0315
CVE-2025-11890,7.5,0.00062,0,75.031
CVE-2024-21871,7.5,0.00062,0,75.031
CVE-2023-5344,7.5,0.00062,0,75.031
CVE-2023-44031,7.5,0.00062,0,75.031
CVE-2024-45234,7.5,0.00062,0,75.031
CVE-2025-62789,7.5,0.00061,0,75.0305
CVE-2024-38866,7.5,0.00061,0,75.0305
CVE-2025-62790,7.5,0.00061,0,75.0305
CVE-2024-12068,7.5,0.00061,0,75.0305
CVE-2025-62785,7.5,0.00061,0,75.0305
CVE-2025-55326,7.5,0.00061,0,75.0305
CVE-2023-4339,7.5,0.0006,0,75.03
CVE-2025-61234,7.5,0.0006,0,75.03
CVE-2023-4326,7.5,0.0006,0,75.03
CVE-2025-59942,7.5,0.0006,0,75.03
CVE-2025-26495,7.5,0.00059,0,75.0295
CVE-2022-4499,7.5,0.00059,0,75.0295
CVE-2025-62170,7.5,0.00059,0,75.0295
CVE-2025-57698,7.5,0.00059,0,75.0295
CVE-2025-54329,7.5,0.00059,0,75.0295
CVE-2024-10272,7.5,0.00059,0,75.0295
CVE-2023-32559,7.5,0.00059,0,75.0295
CVE-2025-45614,7.5,0.00059,0,75.0295
CVE-2025-45613,7.5,0.00059,0,75.0295
CVE-2025-32786,7.5,0.00059,0,75.0295
CVE-2025-54334,7.5,0.00058,0,75.029
CVE-2025-46404,7.5,0.00058,0,75.029
CVE-2025-62370,7.5,0.00058,0,75.029
CVE-2025-43462,7.5,0.00058,0,75.029
CVE-2025-57323,7.5,0.00058,0,75.029
CVE-2025-57318,7.5,0.00058,0,75.029
CVE-2025-57326,7.5,0.00058,0,75.029
CVE-2025-54332,7.5,0.00058,0,75.029
CVE-2025-57330,7.5,0.00058,0,75.029
CVE-2025-57329,7.5,0.00058,0,75.029
CVE-2025-27685,7.5,0.00058,0,75.029
CVE-2025-57325,7.5,0.00058,0,75.029
CVE-2025-9255,7.5,0.00058,0,75.029
CVE-2025-57327,7.5,0.00058,0,75.029
CVE-2025-57328,7.5,0.00058,0,75.029
CVE-2024-56426,7.5,0.00058,0,75.029
CVE-2024-55568,7.5,0.00057,0,75.0285
CVE-2025-57317,7.5,0.00057,0,75.0285
CVE-2025-56234,7.5,0.00057,0,75.0285
CVE-2025-58144,7.5,0.00057,0,75.0285
CVE-2025-56233,7.5,0.00057,0,75.0285
CVE-2025-60004,7.5,0.00057,0,75.0285
CVE-2025-43376,7.5,0.00057,0,75.0285
CVE-2025-57430,7.5,0.00057,0,75.0285
CVE-2025-26782,7.5,0.00057,0,75.0285
CVE-2025-53066,7.5,0.00057,0,75.0285
CVE-2025-59964,7.5,0.00057,0,75.0285
CVE-2025-59975,7.5,0.00057,0,75.0285
CVE-2025-49494,7.5,0.00057,0,75.0285
CVE-2025-52513,7.5,0.00057,0,75.0285
CVE-2025-52512,7.5,0.00057,0,75.0285
CVE-2025-11362,7.5,0.00057,0,75.0285
CVE-2025-6176,7.5,0.00057,0,75.0285
CVE-2024-8955,7.5,0.00057,0,75.0285
CVE-2025-60203,7.5,0.00056,0,75.028
CVE-2025-48338,7.5,0.00056,0,75.028
CVE-2025-60204,7.5,0.00056,0,75.028
CVE-2025-64360,7.5,0.00056,0,75.028
CVE-2025-64359,7.5,0.00056,0,75.028
CVE-2025-1752,7.5,0.00056,0,75.028
CVE-2025-60200,7.5,0.00056,0,75.028
CVE-2025-60201,7.5,0.00056,0,75.028
CVE-2025-40718,7.5,0.00056,0,75.028
CVE-2025-60202,7.5,0.00056,0,75.028
CVE-2024-3305,7.5,0.00056,0,75.028
CVE-2025-45617,7.5,0.00055,0,75.0275
CVE-2025-12423,7.5,0.00055,0,75.0275
CVE-2025-12601,7.5,0.00055,0,75.0275
CVE-2022-24030,7.5,0.00054,0,75.027
CVE-2023-4332,7.5,0.00054,0,75.027
CVE-2023-32330,7.5,0.00054,0,75.027
CVE-2025-55972,7.5,0.00054,0,75.027
CVE-2025-10004,7.5,0.00054,0,75.027
CVE-2025-40619,7.5,0.00054,0,75.027
CVE-2025-48707,7.5,0.00054,0,75.027
CVE-2025-11573,7.5,0.00054,0,75.027
CVE-2025-61602,7.5,0.00053,0,75.0265
CVE-2025-45586,7.5,0.00053,0,75.0265
CVE-2025-61105,7.5,0.00053,0,75.0265
CVE-2025-61102,7.5,0.00053,0,75.0265
CVE-2025-61101,7.5,0.00053,0,75.0265
CVE-2025-61100,7.5,0.00053,0,75.0265
CVE-2025-61107,7.5,0.00053,0,75.0265
CVE-2025-53817,7.5,0.00053,0,75.0265
CVE-2025-61099,7.5,0.00053,0,75.0265
CVE-2025-28381,7.5,0.00053,0,75.0265
CVE-2023-48183,7.5,0.00053,0,75.0265
CVE-2025-61106,7.5,0.00053,0,75.0265
CVE-2025-61103,7.5,0.00053,0,75.0265
CVE-2025-61104,7.5,0.00053,0,75.0265
CVE-2025-59404,7.5,0.00053,0,75.0265
CVE-2025-12501,7.5,0.00052,0,75.026
CVE-2025-58145,7.5,0.00052,0,75.026
